ts_ms,received_ts_ms,window_slug,outcome,tick_type,price,size,side,best_bid,best_ask,timestamp
1774134667413,1774134667498,btc-updown-15m-1774134000,Up,book,,,,0.04,0.05,2026-03-21 23:11:07.413
1774134667451,1774134667534,btc-updown-15m-1774134000,Up,trade,0.05,20.0,,0.04,0.05,2026-03-21 23:11:07.451
1774134668170,1774134668246,btc-updown-15m-1774134000,Up,book,,,,0.04,0.05,2026-03-21 23:11:08.170
1774134668199,1774134668269,btc-updown-15m-1774134000,Up,trade,0.04,10.0,,0.04,0.05,2026-03-21 23:11:08.199
1774134669148,1774134669223,btc-updown-15m-1774134000,Up,book,,,,0.04,0.05,2026-03-21 23:11:09.148
1774134669180,1774134669254,btc-updown-15m-1774134000,Up,trade,0.04,7.0,,0.04,0.05,2026-03-21 23:11:09.180
1774134669433,1774134669505,btc-updown-15m-1774134000,Up,book,,,,0.04,0.05,2026-03-21 23:11:09.433
1774134669675,1774134669747,btc-updown-15m-1774134000,Up,book,,,,0.04,0.05,2026-03-21 23:11:09.675
1774134669703,1774134669781,btc-updown-15m-1774134000,Up,trade,0.04,7.0,,0.04,0.05,2026-03-21 23:11:09.703
1774134670672,1774134670743,btc-updown-15m-1774134000,Up,book,,,,0.04,0.05,2026-03-21 23:11:10.672
1774134670713,1774134670783,btc-updown-15m-1774134000,Up,book,,,,0.04,0.05,2026-03-21 23:11:10.713
1774134671101,1774134671172,btc-updown-15m-1774134000,Up,book,,,,0.04,0.05,2026-03-21 23:11:11.101
1774134672885,1774134672955,btc-updown-15m-1774134000,Up,book,,,,0.04,0.05,2026-03-21 23:11:12.885
1774134673012,1774134673086,btc-updown-15m-1774134000,Up,book,,,,0.04,0.05,2026-03-21 23:11:13.012
1774134673478,1774134673549,btc-updown-15m-1774134000,Up,book,,,,0.04,0.05,2026-03-21 23:11:13.478
1774134673487,1774134673559,btc-updown-15m-1774134000,Up,book,,,,0.04,0.05,2026-03-21 23:11:13.487
1774134673603,1774134673674,btc-updown-15m-1774134000,Up,book,,,,0.04,0.05,2026-03-21 23:11:13.603
1774134674189,1774134674262,btc-updown-15m-1774134000,Up,book,,,,0.04,0.05,2026-03-21 23:11:14.189
1774134674278,1774134674350,btc-updown-15m-1774134000,Up,book,,,,0.04,0.05,2026-03-21 23:11:14.278
1774134674367,1774134674441,btc-updown-15m-1774134000,Up,book,,,,0.04,0.05,2026-03-21 23:11:14.367
1774134674387,1774134674459,btc-updown-15m-1774134000,Up,book,,,,0.04,0.05,2026-03-21 23:11:14.387
1774134675005,1774134675078,btc-updown-15m-1774134000,Up,book,,,,0.03,0.05,2026-03-21 23:11:15.005
1774134675089,1774134675161,btc-updown-15m-1774134000,Up,trade,0.04,431.47,,0.03,0.05,2026-03-21 23:11:15.089
1774134676111,1774134676182,btc-updown-15m-1774134000,Up,book,,,,0.03,0.04,2026-03-21 23:11:16.111
1774134676188,1774134676261,btc-updown-15m-1774134000,Up,book,,,,0.03,0.04,2026-03-21 23:11:16.188
1774134676250,1774134676323,btc-updown-15m-1774134000,Up,book,,,,0.03,0.04,2026-03-21 23:11:16.250
1774134676410,1774134676482,btc-updown-15m-1774134000,Up,book,,,,0.03,0.04,2026-03-21 23:11:16.410
1774134676488,1774134676560,btc-updown-15m-1774134000,Up,trade,0.04,297.89,,0.03,0.04,2026-03-21 23:11:16.488
1774134677656,1774134677726,btc-updown-15m-1774134000,Up,book,,,,0.03,0.04,2026-03-21 23:11:17.656
1774134678576,1774134678652,btc-updown-15m-1774134000,Up,book,,,,0.03,0.04,2026-03-21 23:11:18.576
1774134678606,1774134678676,btc-updown-15m-1774134000,Up,trade,0.04,2.97,,0.03,0.04,2026-03-21 23:11:18.606
1774134679204,1774134679277,btc-updown-15m-1774134000,Up,book,,,,0.03,0.04,2026-03-21 23:11:19.204
1774134679716,1774134679787,btc-updown-15m-1774134000,Up,book,,,,0.03,0.04,2026-03-21 23:11:19.716
1774134681645,1774134681716,btc-updown-15m-1774134000,Up,book,,,,0.03,0.04,2026-03-21 23:11:21.645
1774134683771,1774134683842,btc-updown-15m-1774134000,Up,book,,,,0.03,0.04,2026-03-21 23:11:23.771
1774134684923,1774134685014,btc-updown-15m-1774134000,Up,book,,,,0.03,0.04,2026-03-21 23:11:24.923
1774134685761,1774134685855,btc-updown-15m-1774134000,Up,book,,,,0.03,0.04,2026-03-21 23:11:25.761
1774134686392,1774134686464,btc-updown-15m-1774134000,Up,book,,,,0.03,0.04,2026-03-21 23:11:26.392
1774134687938,1774134688014,btc-updown-15m-1774134000,Up,book,,,,0.03,0.04,2026-03-21 23:11:27.938
1774134688191,1774134688261,btc-updown-15m-1774134000,Up,book,,,,0.03,0.04,2026-03-21 23:11:28.191
1774134688709,1774134688780,btc-updown-15m-1774134000,Up,book,,,,0.03,0.04,2026-03-21 23:11:28.709
1774134689208,1774134689279,btc-updown-15m-1774134000,Up,book,,,,0.03,0.04,2026-03-21 23:11:29.208
1774134689304,1774134689376,btc-updown-15m-1774134000,Up,book,,,,0.03,0.04,2026-03-21 23:11:29.304
1774134689312,1774134689383,btc-updown-15m-1774134000,Up,book,,,,0.03,0.04,2026-03-21 23:11:29.312
1774134689349,1774134689422,btc-updown-15m-1774134000,Up,trade,0.04,50.0,,0.03,0.04,2026-03-21 23:11:29.349
1774134689376,1774134689453,btc-updown-15m-1774134000,Up,book,,,,0.03,0.04,2026-03-21 23:11:29.376
1774134690250,1774134690322,btc-updown-15m-1774134000,Up,book,,,,0.03,0.04,2026-03-21 23:11:30.250
1774134690286,1774134690356,btc-updown-15m-1774134000,Up,trade,0.04,25.0,,0.03,0.04,2026-03-21 23:11:30.286
1774134690914,1774134690988,btc-updown-15m-1774134000,Up,book,,,,0.03,0.04,2026-03-21 23:11:30.914
1774134691918,1774134691992,btc-updown-15m-1774134000,Up,book,,,,0.03,0.04,2026-03-21 23:11:31.918
1774134692116,1774134692186,btc-updown-15m-1774134000,Up,book,,,,0.03,0.04,2026-03-21 23:11:32.116
1774134692986,1774134693063,btc-updown-15m-1774134000,Up,book,,,,0.03,0.04,2026-03-21 23:11:32.986
1774134695556,1774134695627,btc-updown-15m-1774134000,Up,book,,,,0.03,0.04,2026-03-21 23:11:35.556
1774134697099,1774134697181,btc-updown-15m-1774134000,Up,book,,,,0.03,0.04,2026-03-21 23:11:37.099
1774134697630,1774134697705,btc-updown-15m-1774134000,Up,book,,,,0.03,0.04,2026-03-21 23:11:37.630
1774134699111,1774134699183,btc-updown-15m-1774134000,Up,book,,,,0.03,0.04,2026-03-21 23:11:39.111
1774134699139,1774134699208,btc-updown-15m-1774134000,Up,trade,0.04,25.0,,0.03,0.04,2026-03-21 23:11:39.139
1774134700184,1774134700255,btc-updown-15m-1774134000,Up,book,,,,0.03,0.04,2026-03-21 23:11:40.184
1774134700302,1774134700372,btc-updown-15m-1774134000,Up,book,,,,0.03,0.04,2026-03-21 23:11:40.302
1774134700348,1774134700418,btc-updown-15m-1774134000,Up,book,,,,0.03,0.04,2026-03-21 23:11:40.348
1774134700886,1774134701109,btc-updown-15m-1774134000,Up,book,,,,0.03,0.04,2026-03-21 23:11:40.886
1774134701040,1774134701198,btc-updown-15m-1774134000,Up,book,,,,0.03,0.04,2026-03-21 23:11:41.040
1774134701231,1774134701303,btc-updown-15m-1774134000,Up,book,,,,0.03,0.04,2026-03-21 23:11:41.231
1774134701245,1774134701321,btc-updown-15m-1774134000,Up,book,,,,0.03,0.04,2026-03-21 23:11:41.245
1774134701254,1774134701334,btc-updown-15m-1774134000,Up,book,,,,0.03,0.04,2026-03-21 23:11:41.254
1774134701262,1774134701341,btc-updown-15m-1774134000,Up,book,,,,0.03,0.04,2026-03-21 23:11:41.262
1774134701499,1774134701573,btc-updown-15m-1774134000,Up,book,,,,0.03,0.04,2026-03-21 23:11:41.499
1774134701570,1774134701648,btc-updown-15m-1774134000,Up,book,,,,0.02,0.04,2026-03-21 23:11:41.570
1774134701986,1774134702063,btc-updown-15m-1774134000,Up,book,,,,0.02,0.03,2026-03-21 23:11:41.986
1774134702017,1774134702087,btc-updown-15m-1774134000,Up,trade,0.02,7.0,,0.02,0.03,2026-03-21 23:11:42.017
1774134702470,1774134702540,btc-updown-15m-1774134000,Up,book,,,,0.02,0.03,2026-03-21 23:11:42.470
1774134702502,1774134702572,btc-updown-15m-1774134000,Up,book,,,,0.02,0.03,2026-03-21 23:11:42.502
1774134702533,1774134702603,btc-updown-15m-1774134000,Up,trade,0.02,7.0,,0.02,0.03,2026-03-21 23:11:42.533
1774134702575,1774134702645,btc-updown-15m-1774134000,Up,book,,,,0.02,0.03,2026-03-21 23:11:42.575
1774134702771,1774134702845,btc-updown-15m-1774134000,Up,book,,,,0.02,0.03,2026-03-21 23:11:42.771
1774134703220,1774134703327,btc-updown-15m-1774134000,Up,book,,,,0.02,0.03,2026-03-21 23:11:43.220
1774134703254,1774134703327,btc-updown-15m-1774134000,Up,book,,,,0.02,0.03,2026-03-21 23:11:43.254
1774134703293,1774134703369,btc-updown-15m-1774134000,Up,book,,,,0.02,0.03,2026-03-21 23:11:43.293
1774134703296,1774134703372,btc-updown-15m-1774134000,Up,trade,0.03,33.333332,,0.02,0.03,2026-03-21 23:11:43.296
1774134705182,1774134705254,btc-updown-15m-1774134000,Up,book,,,,0.02,0.03,2026-03-21 23:11:45.182
1774134705672,1774134705743,btc-updown-15m-1774134000,Up,book,,,,0.02,0.03,2026-03-21 23:11:45.672
1774134708122,1774134708193,btc-updown-15m-1774134000,Up,book,,,,0.02,0.03,2026-03-21 23:11:48.122
1774134709377,1774134709457,btc-updown-15m-1774134000,Up,book,,,,0.02,0.03,2026-03-21 23:11:49.377
1774134711246,1774134711317,btc-updown-15m-1774134000,Up,book,,,,0.02,0.03,2026-03-21 23:11:51.246
1774134711574,1774134711645,btc-updown-15m-1774134000,Up,book,,,,0.02,0.03,2026-03-21 23:11:51.574
1774134713488,1774134713560,btc-updown-15m-1774134000,Up,book,,,,0.02,0.03,2026-03-21 23:11:53.488
1774134714374,1774134714444,btc-updown-15m-1774134000,Up,book,,,,0.02,0.03,2026-03-21 23:11:54.374
1774134714739,1774134714814,btc-updown-15m-1774134000,Up,book,,,,0.01,0.02,2026-03-21 23:11:54.739
1774134715018,1774134715091,btc-updown-15m-1774134000,Up,book,,,,0.01,0.02,2026-03-21 23:11:55.018
1774134715025,1774134715100,btc-updown-15m-1774134000,Up,book,,,,0.01,0.02,2026-03-21 23:11:55.025
1774134715039,1774134715112,btc-updown-15m-1774134000,Up,book,,,,0.01,0.02,2026-03-21 23:11:55.039
1774134715054,1774134715126,btc-updown-15m-1774134000,Up,trade,0.02,50.0,,0.01,0.02,2026-03-21 23:11:55.054
1774134715074,1774134715144,btc-updown-15m-1774134000,Up,book,,,,0.01,0.02,2026-03-21 23:11:55.074
1774134715265,1774134715336,btc-updown-15m-1774134000,Up,book,,,,0.01,0.02,2026-03-21 23:11:55.265
1774134715535,1774134715605,btc-updown-15m-1774134000,Up,book,,,,0.01,0.02,2026-03-21 23:11:55.535
1774134716004,1774134716081,btc-updown-15m-1774134000,Up,book,,,,0.01,0.02,2026-03-21 23:11:56.004
1774134716552,1774134716626,btc-updown-15m-1774134000,Up,book,,,,0.01,0.02,2026-03-21 23:11:56.552
1774134716651,1774134716722,btc-updown-15m-1774134000,Up,book,,,,0.01,0.02,2026-03-21 23:11:56.651
1774134718493,1774134718572,btc-updown-15m-1774134000,Up,book,,,,0.01,0.02,2026-03-21 23:11:58.493
1774134718513,1774134718584,btc-updown-15m-1774134000,Up,book,,,,0.01,0.02,2026-03-21 23:11:58.513
1774134719022,1774134719099,btc-updown-15m-1774134000,Up,book,,,,0.01,0.02,2026-03-21 23:11:59.022
1774134720159,1774134720234,btc-updown-15m-1774134000,Up,book,,,,0.01,0.02,2026-03-21 23:12:00.159
1774134720613,1774134720685,btc-updown-15m-1774134000,Up,book,,,,0.01,0.02,2026-03-21 23:12:00.613
1774134720663,1774134720733,btc-updown-15m-1774134000,Up,trade,0.02,50.0,,0.01,0.02,2026-03-21 23:12:00.663
1774134720830,1774134720901,btc-updown-15m-1774134000,Up,book,,,,0.01,0.02,2026-03-21 23:12:00.830
1774134721225,1774134721296,btc-updown-15m-1774134000,Up,book,,,,0.01,0.02,2026-03-21 23:12:01.225
1774134721636,1774134721859,btc-updown-15m-1774134000,Up,book,,,,0.01,0.02,2026-03-21 23:12:01.636
1774134721667,1774134721878,btc-updown-15m-1774134000,Up,book,,,,0.01,0.02,2026-03-21 23:12:01.667
1774134721672,1774134721882,btc-updown-15m-1774134000,Up,book,,,,0.01,0.02,2026-03-21 23:12:01.672
1774134721682,1774134721901,btc-updown-15m-1774134000,Up,book,,,,0.01,0.02,2026-03-21 23:12:01.682
1774134721687,1774134721903,btc-updown-15m-1774134000,Up,book,,,,0.01,0.02,2026-03-21 23:12:01.687
1774134721693,1774134721918,btc-updown-15m-1774134000,Up,book,,,,0.01,0.02,2026-03-21 23:12:01.693
1774134721698,1774134721926,btc-updown-15m-1774134000,Up,book,,,,0.01,0.02,2026-03-21 23:12:01.698
1774134721702,1774134721929,btc-updown-15m-1774134000,Up,book,,,,0.01,0.02,2026-03-21 23:12:01.702
1774134721708,1774134721934,btc-updown-15m-1774134000,Up,book,,,,0.01,0.02,2026-03-21 23:12:01.708
1774134721713,1774134721937,btc-updown-15m-1774134000,Up,book,,,,0.01,0.02,2026-03-21 23:12:01.713
1774134721718,1774134721945,btc-updown-15m-1774134000,Up,book,,,,0.01,0.02,2026-03-21 23:12:01.718
1774134721816,1774134722046,btc-updown-15m-1774134000,Up,book,,,,0.01,0.02,2026-03-21 23:12:01.816
1774134721848,1774134721922,btc-updown-15m-1774134000,Up,trade,0.02,10.0,,0.01,0.02,2026-03-21 23:12:01.848
1774134721936,1774134722164,btc-updown-15m-1774134000,Up,book,,,,0.01,0.02,2026-03-21 23:12:01.936
1774134721952,1774134722214,btc-updown-15m-1774134000,Up,book,,,,0.01,0.02,2026-03-21 23:12:01.952
1774134721957,1774134722214,btc-updown-15m-1774134000,Up,book,,,,0.01,0.02,2026-03-21 23:12:01.957
1774134722032,1774134722279,btc-updown-15m-1774134000,Up,book,,,,0.01,0.02,2026-03-21 23:12:02.032
1774134722036,1774134722284,btc-updown-15m-1774134000,Up,book,,,,0.01,0.02,2026-03-21 23:12:02.036
1774134722042,1774134722290,btc-updown-15m-1774134000,Up,book,,,,0.01,0.02,2026-03-21 23:12:02.042
1774134722047,1774134722295,btc-updown-15m-1774134000,Up,book,,,,0.01,0.02,2026-03-21 23:12:02.047
1774134722052,1774134722298,btc-updown-15m-1774134000,Up,book,,,,0.01,0.02,2026-03-21 23:12:02.052
1774134722075,1774134722323,btc-updown-15m-1774134000,Up,book,,,,0.01,0.02,2026-03-21 23:12:02.075
1774134722122,1774134722351,btc-updown-15m-1774134000,Up,book,,,,0.01,0.02,2026-03-21 23:12:02.122
1774134722283,1774134722466,btc-updown-15m-1774134000,Up,book,,,,0.01,0.02,2026-03-21 23:12:02.283
1774134722299,1774134722481,btc-updown-15m-1774134000,Up,book,,,,0.01,0.02,2026-03-21 23:12:02.299
1774134722613,1774134722691,btc-updown-15m-1774134000,Up,book,,,,0.01,0.02,2026-03-21 23:12:02.613
1774134722630,1774134722705,btc-updown-15m-1774134000,Up,book,,,,0.01,0.02,2026-03-21 23:12:02.630
1774134722657,1774134722730,btc-updown-15m-1774134000,Up,book,,,,0.01,0.02,2026-03-21 23:12:02.657
1774134722735,1774134722807,btc-updown-15m-1774134000,Up,book,,,,0.01,0.02,2026-03-21 23:12:02.735
1774134722977,1774134723069,btc-updown-15m-1774134000,Up,book,,,,,0.01,2026-03-21 23:12:02.977
1774134723038,1774134723125,btc-updown-15m-1774134000,Up,book,,,,,0.01,2026-03-21 23:12:03.038
1774134723539,1774134723632,btc-updown-15m-1774134000,Up,book,,,,,0.01,2026-03-21 23:12:03.539
1774134723861,1774134724056,btc-updown-15m-1774134000,Up,book,,,,,0.01,2026-03-21 23:12:03.861
1774134723926,1774134724101,btc-updown-15m-1774134000,Up,book,,,,,0.01,2026-03-21 23:12:03.926
1774134723932,1774134724101,btc-updown-15m-1774134000,Up,book,,,,,0.01,2026-03-21 23:12:03.932
1774134723960,1774134724101,btc-updown-15m-1774134000,Up,book,,,,,0.01,2026-03-21 23:12:03.960
1774134723966,1774134724107,btc-updown-15m-1774134000,Up,book,,,,,0.01,2026-03-21 23:12:03.966
1774134723979,1774134724114,btc-updown-15m-1774134000,Up,book,,,,,0.01,2026-03-21 23:12:03.979
1774134723984,1774134724119,btc-updown-15m-1774134000,Up,book,,,,,0.01,2026-03-21 23:12:03.984
1774134723989,1774134724120,btc-updown-15m-1774134000,Up,book,,,,,0.01,2026-03-21 23:12:03.989
1774134724311,1774134724382,btc-updown-15m-1774134000,Up,book,,,,,0.01,2026-03-21 23:12:04.311
1774134724624,1774134724698,btc-updown-15m-1774134000,Up,book,,,,,0.01,2026-03-21 23:12:04.624
1774134725064,1774134725136,btc-updown-15m-1774134000,Up,book,,,,,0.01,2026-03-21 23:12:05.064
1774134725209,1774134725288,btc-updown-15m-1774134000,Up,book,,,,,0.01,2026-03-21 23:12:05.209
1774134725251,1774134725321,btc-updown-15m-1774134000,Up,trade,0.01,14.15,,,0.01,2026-03-21 23:12:05.251
1774134725641,1774134725714,btc-updown-15m-1774134000,Up,book,,,,,0.01,2026-03-21 23:12:05.641
1774134725656,1774134725733,btc-updown-15m-1774134000,Up,book,,,,,0.01,2026-03-21 23:12:05.656
1774134725684,1774134725753,btc-updown-15m-1774134000,Up,trade,0.01,100.0,,,0.01,2026-03-21 23:12:05.684
1774134725697,1774134725780,btc-updown-15m-1774134000,Up,trade,0.01,100.0,,,0.01,2026-03-21 23:12:05.697
1774134725790,1774134725863,btc-updown-15m-1774134000,Up,book,,,,,0.01,2026-03-21 23:12:05.790
1774134727175,1774134727246,btc-updown-15m-1774134000,Up,book,,,,,0.01,2026-03-21 23:12:07.175
1774134731305,1774134731375,btc-updown-15m-1774134000,Up,book,,,,,0.01,2026-03-21 23:12:11.305
1774134731321,1774134731391,btc-updown-15m-1774134000,Up,trade,0.01,100.0,,,0.01,2026-03-21 23:12:11.321
1774134731802,1774134731875,btc-updown-15m-1774134000,Up,book,,,,,0.01,2026-03-21 23:12:11.802
1774134731816,1774134731886,btc-updown-15m-1774134000,Up,trade,0.01,200.0,,,0.01,2026-03-21 23:12:11.816
1774134732291,1774134732362,btc-updown-15m-1774134000,Up,book,,,,,0.01,2026-03-21 23:12:12.291
1774134732390,1774134732466,btc-updown-15m-1774134000,Up,book,,,,,0.01,2026-03-21 23:12:12.390
1774134732405,1774134732476,btc-updown-15m-1774134000,Up,trade,0.01,6.25,,,0.01,2026-03-21 23:12:12.405
1774134735393,1774134735465,btc-updown-15m-1774134000,Up,book,,,,,0.01,2026-03-21 23:12:15.393
1774134735464,1774134735533,btc-updown-15m-1774134000,Up,trade,0.01,100.0,,,0.01,2026-03-21 23:12:15.464
1774134737455,1774134737525,btc-updown-15m-1774134000,Up,book,,,,,0.01,2026-03-21 23:12:17.455
1774134739991,1774134740063,btc-updown-15m-1774134000,Up,book,,,,,0.01,2026-03-21 23:12:19.991
1774134745158,1774134745244,btc-updown-15m-1774134000,Up,book,,,,,0.01,2026-03-21 23:12:25.158
1774134745186,1774134745256,btc-updown-15m-1774134000,Up,trade,0.01,200.0,,,0.01,2026-03-21 23:12:25.186
1774134750185,1774134750269,btc-updown-15m-1774134000,Up,book,,,,,0.01,2026-03-21 23:12:30.185
1774134750571,1774134750646,btc-updown-15m-1774134000,Up,book,,,,,0.01,2026-03-21 23:12:30.571
1774134758339,1774134758410,btc-updown-15m-1774134000,Up,book,,,,,0.01,2026-03-21 23:12:38.339
1774134758370,1774134758439,btc-updown-15m-1774134000,Up,trade,0.01,100.0,,,0.01,2026-03-21 23:12:38.370
1774134761993,1774134762063,btc-updown-15m-1774134000,Up,book,,,,,0.01,2026-03-21 23:12:41.993
1774134764546,1774134764616,btc-updown-15m-1774134000,Up,book,,,,,0.01,2026-03-21 23:12:44.546
1774134764861,1774134764931,btc-updown-15m-1774134000,Up,book,,,,,0.01,2026-03-21 23:12:44.861
1774134768800,1774134768870,btc-updown-15m-1774134000,Up,book,,,,,0.01,2026-03-21 23:12:48.800
1774134768830,1774134768900,btc-updown-15m-1774134000,Up,trade,0.01,250.0,,,0.01,2026-03-21 23:12:48.830
1774134771237,1774134771374,btc-updown-15m-1774134000,Up,book,,,,,0.01,2026-03-21 23:12:51.237
1774134771269,1774134771374,btc-updown-15m-1774134000,Up,trade,0.01,100.0,,,0.01,2026-03-21 23:12:51.269
1774134782393,1774134782468,btc-updown-15m-1774134000,Up,book,,,,,0.01,2026-03-21 23:13:02.393
1774134814426,1774134814627,btc-updown-15m-1774134000,Up,book,,,,,0.01,2026-03-21 23:13:34.426
1774134814534,1774134814698,btc-updown-15m-1774134000,Up,book,,,,,0.01,2026-03-21 23:13:34.534
1774134814566,1774134814645,btc-updown-15m-1774134000,Up,trade,0.01,13.0,,,0.01,2026-03-21 23:13:34.566
1774134816245,1774134816318,btc-updown-15m-1774134000,Up,book,,,,,0.01,2026-03-21 23:13:36.245
1774134826649,1774134826721,btc-updown-15m-1774134000,Up,book,,,,,0.01,2026-03-21 23:13:46.649
1774134856239,1774134856311,btc-updown-15m-1774134000,Up,book,,,,,0.01,2026-03-21 23:14:16.239
1774134856270,1774134856341,btc-updown-15m-1774134000,Up,trade,0.01,9.99,,,0.01,2026-03-21 23:14:16.270
1774134863914,1774134863992,btc-updown-15m-1774134000,Up,book,,,,,0.01,2026-03-21 23:14:23.914
1774134871047,1774134871135,btc-updown-15m-1774134000,Up,book,,,,,0.01,2026-03-21 23:14:31.047
1774134900323,1774134900394,btc-updown-15m-1774134000,Up,book,,,,,0.01,2026-03-21 23:15:00.323
1774134900346,1774134900417,btc-updown-15m-1774134000,Up,book,,,,,0.01,2026-03-21 23:15:00.346
1774134900355,1774134900424,btc-updown-15m-1774134000,Up,trade,0.01,20.0,,,0.01,2026-03-21 23:15:00.355
1774134900364,1774134900434,btc-updown-15m-1774134000,Up,book,,,,,0.01,2026-03-21 23:15:00.364
1774134900378,1774134900452,btc-updown-15m-1774134000,Up,trade,0.01,20.0,,,0.01,2026-03-21 23:15:00.378
1774134900383,1774134900466,btc-updown-15m-1774134000,Up,book,,,,,0.01,2026-03-21 23:15:00.383
1774134900400,1774134900469,btc-updown-15m-1774134000,Up,trade,0.01,20.0,,,0.01,2026-03-21 23:15:00.400
1774134900413,1774134900482,btc-updown-15m-1774134000,Up,trade,0.01,20.0,,,0.01,2026-03-21 23:15:00.413
1774134900680,1774134900748,btc-updown-15m-1774134000,Up,book,,,,,0.01,2026-03-21 23:15:00.680
1774134900709,1774134900788,btc-updown-15m-1774134000,Up,trade,0.01,20.0,,,0.01,2026-03-21 23:15:00.709
1774134904830,1774134904923,btc-updown-15m-1774134000,Up,book,,,,,0.01,2026-03-21 23:15:04.830
1774134909249,1774134909341,btc-updown-15m-1774134000,Up,book,,,,,0.01,2026-03-21 23:15:09.249
1774134912143,1774134912213,btc-updown-15m-1774134000,Up,book,,,,,0.001,2026-03-21 23:15:12.143
1774134912192,1774134912261,btc-updown-15m-1774134000,Up,trade,0.001,3.0,,,0.001,2026-03-21 23:15:12.192
1774134913722,1774134913792,btc-updown-15m-1774134000,Up,book,,,,,0.001,2026-03-21 23:15:13.722
1774134920390,1774134920461,btc-updown-15m-1774134000,Up,book,,,,,0.001,2026-03-21 23:15:20.390
1774134931900,1774134931970,btc-updown-15m-1774134000,Up,book,,,,,0.001,2026-03-21 23:15:31.900
1774134932194,1774134932265,btc-updown-15m-1774134000,Up,book,,,,,0.001,2026-03-21 23:15:32.194
1774134935937,1774134936007,btc-updown-15m-1774134000,Up,book,,,,,0.001,2026-03-21 23:15:35.937
1774134951412,1774134951484,btc-updown-15m-1774134000,Up,book,,,,,0.001,2026-03-21 23:15:51.412
1774134959070,1774134959140,btc-updown-15m-1774134000,Up,book,,,,,0.001,2026-03-21 23:15:59.070
1774134972451,1774134972521,btc-updown-15m-1774134000,Up,book,,,,,0.001,2026-03-21 23:16:12.451
1774134985974,1774134986045,btc-updown-15m-1774134000,Up,book,,,,,0.001,2026-03-21 23:16:25.974
1774134987986,1774134988057,btc-updown-15m-1774134000,Up,book,,,,,0.001,2026-03-21 23:16:27.986
1774134993649,1774134993724,btc-updown-15m-1774134000,Up,book,,,,,0.001,2026-03-21 23:16:33.649
1774124118681,1774125172995,btc-updown-15m-1774134900,Down,book,,,,0.49,0.5,2026-03-21 20:15:18.681
1774124118681,1774125324600,btc-updown-15m-1774134900,Down,book,,,,0.49,0.5,2026-03-21 20:15:18.681
1774125476245,1774125767588,btc-updown-15m-1774134900,Down,book,,,,0.49,0.5,2026-03-21 20:37:56.245
1774127704853,1774127704926,btc-updown-15m-1774134900,Down,book,,,,0.5,0.51,2026-03-21 21:15:04.853
1774127704887,1774127704957,btc-updown-15m-1774134900,Down,trade,0.5,5.0,,0.5,0.51,2026-03-21 21:15:04.887
1774128604267,1774128604381,btc-updown-15m-1774134900,Down,book,,,,0.5,0.51,2026-03-21 21:30:04.267
1774131030478,1774131030551,btc-updown-15m-1774134900,Down,book,,,,0.49,0.5,2026-03-21 22:10:30.478
1774132202702,1774132202775,btc-updown-15m-1774134900,Down,book,,,,0.49,0.51,2026-03-21 22:30:02.702
1774132202705,1774132202778,btc-updown-15m-1774134900,Down,book,,,,0.49,0.51,2026-03-21 22:30:02.705
1774132202731,1774132202815,btc-updown-15m-1774134900,Down,trade,0.5,8.098038,,0.49,0.51,2026-03-21 22:30:02.731
1774132545572,1774132545643,btc-updown-15m-1774134900,Down,book,,,,0.49,0.5,2026-03-21 22:35:45.572
1774133101986,1774133102063,btc-updown-15m-1774134900,Down,book,,,,0.49,0.5,2026-03-21 22:45:01.986
1774133102064,1774133102136,btc-updown-15m-1774134900,Down,book,,,,0.49,0.5,2026-03-21 22:45:02.064
1774133196567,1774133196638,btc-updown-15m-1774134900,Down,book,,,,0.49,0.5,2026-03-21 22:46:36.567
1774133227056,1774133227127,btc-updown-15m-1774134900,Down,book,,,,0.49,0.5,2026-03-21 22:47:07.056
1774133257527,1774133257598,btc-updown-15m-1774134900,Down,book,,,,0.49,0.5,2026-03-21 22:47:37.527
1774133288015,1774133288087,btc-updown-15m-1774134900,Down,book,,,,0.49,0.5,2026-03-21 22:48:08.015
1774133295677,1774133295748,btc-updown-15m-1774134900,Down,book,,,,0.49,0.5,2026-03-21 22:48:15.677
1774133295706,1774133295777,btc-updown-15m-1774134900,Down,trade,0.5,2.0,,0.49,0.5,2026-03-21 22:48:15.706
1774133318510,1774133318581,btc-updown-15m-1774134900,Down,book,,,,0.49,0.5,2026-03-21 22:48:38.510
1774133348966,1774133349037,btc-updown-15m-1774134900,Down,book,,,,0.49,0.5,2026-03-21 22:49:08.966
1774133379425,1774133379501,btc-updown-15m-1774134900,Down,book,,,,0.49,0.5,2026-03-21 22:49:39.425
1774133409949,1774133410021,btc-updown-15m-1774134900,Down,book,,,,0.49,0.5,2026-03-21 22:50:09.949
1774133440408,1774133440480,btc-updown-15m-1774134900,Down,book,,,,0.49,0.5,2026-03-21 22:50:40.408
1774133470860,1774133470931,btc-updown-15m-1774134900,Down,book,,,,0.49,0.5,2026-03-21 22:51:10.860
1774133501383,1774133501453,btc-updown-15m-1774134900,Down,book,,,,0.49,0.5,2026-03-21 22:51:41.383
1774133531869,1774133531939,btc-updown-15m-1774134900,Down,book,,,,0.49,0.5,2026-03-21 22:52:11.869
1774133562355,1774133562426,btc-updown-15m-1774134900,Down,book,,,,0.49,0.5,2026-03-21 22:52:42.355
