ts_ms,received_ts_ms,window_slug,outcome,tick_type,price,size,side,best_bid,best_ask,timestamp
1774236065686,1774236065795,btc-updown-15m-1774235700,Down,book,,,,0.44,0.47,2026-03-23 03:21:05.686
1774236065731,1774236065861,btc-updown-15m-1774235700,Down,trade,0.45,9.09,,0.44,0.47,2026-03-23 03:21:05.731
1774236065759,1774236065873,btc-updown-15m-1774235700,Down,book,,,,0.46,0.49,2026-03-23 03:21:05.759
1774236065802,1774236065913,btc-updown-15m-1774235700,Down,trade,0.49,22.448978,,0.46,0.49,2026-03-23 03:21:05.802
1774236065828,1774236065913,btc-updown-15m-1774235700,Down,book,,,,0.48,0.49,2026-03-23 03:21:05.828
1774236065861,1774236065926,btc-updown-15m-1774235700,Down,trade,0.49,8.857141,,0.48,0.49,2026-03-23 03:21:05.861
1774236065874,1774236065960,btc-updown-15m-1774235700,Down,book,,,,0.48,0.51,2026-03-23 03:21:05.874
1774236065917,1774236065982,btc-updown-15m-1774235700,Down,trade,0.5,60.840391,,0.48,0.51,2026-03-23 03:21:05.917
1774236065963,1774236066030,btc-updown-15m-1774235700,Down,book,,,,0.48,0.51,2026-03-23 03:21:05.963
1774236065991,1774236066056,btc-updown-15m-1774235700,Down,book,,,,0.48,0.5,2026-03-23 03:21:05.991
1774236065994,1774236066065,btc-updown-15m-1774235700,Down,trade,0.51,15.52941,,0.48,0.5,2026-03-23 03:21:05.994
1774236066012,1774236066081,btc-updown-15m-1774235700,Down,book,,,,0.48,0.5,2026-03-23 03:21:06.012
1774236066026,1774236066089,btc-updown-15m-1774235700,Down,book,,,,0.48,0.49,2026-03-23 03:21:06.026
1774236066038,1774236066102,btc-updown-15m-1774235700,Down,book,,,,0.48,0.5,2026-03-23 03:21:06.038
1774236066049,1774236066112,btc-updown-15m-1774235700,Down,trade,0.5,9.9,,0.48,0.5,2026-03-23 03:21:06.049
1774236066063,1774236066126,btc-updown-15m-1774235700,Down,trade,0.49,10.0,,0.48,0.5,2026-03-23 03:21:06.063
1774236066074,1774236066142,btc-updown-15m-1774235700,Down,trade,0.49,0.2,,0.48,0.5,2026-03-23 03:21:06.074
1774236066329,1774236066392,btc-updown-15m-1774235700,Down,book,,,,0.49,0.51,2026-03-23 03:21:06.329
1774236066650,1774236066716,btc-updown-15m-1774235700,Down,book,,,,0.49,0.51,2026-03-23 03:21:06.650
1774236066658,1774236066726,btc-updown-15m-1774235700,Down,book,,,,0.49,0.51,2026-03-23 03:21:06.658
1774236066663,1774236066735,btc-updown-15m-1774235700,Down,book,,,,0.49,0.51,2026-03-23 03:21:06.663
1774236066671,1774236066744,btc-updown-15m-1774235700,Down,book,,,,0.49,0.51,2026-03-23 03:21:06.671
1774236066675,1774236066745,btc-updown-15m-1774235700,Down,book,,,,0.49,0.51,2026-03-23 03:21:06.675
1774236066680,1774236066749,btc-updown-15m-1774235700,Down,book,,,,0.49,0.51,2026-03-23 03:21:06.680
1774236066682,1774236066752,btc-updown-15m-1774235700,Down,trade,0.51,29.0,,0.49,0.51,2026-03-23 03:21:06.682
1774236066687,1774236066753,btc-updown-15m-1774235700,Down,book,,,,0.49,0.51,2026-03-23 03:21:06.687
1774236066689,1774236066754,btc-updown-15m-1774235700,Down,trade,0.51,20.0,,0.49,0.51,2026-03-23 03:21:06.689
1774236066694,1774236066760,btc-updown-15m-1774235700,Down,trade,0.51,24.0,,0.49,0.51,2026-03-23 03:21:06.694
1774236066703,1774236066769,btc-updown-15m-1774235700,Down,trade,0.51,37.0,,0.49,0.51,2026-03-23 03:21:06.703
1774236066709,1774236066778,btc-updown-15m-1774235700,Down,trade,0.51,33.0,,0.49,0.51,2026-03-23 03:21:06.709
1774236066716,1774236066787,btc-updown-15m-1774235700,Down,trade,0.51,25.0,,0.49,0.51,2026-03-23 03:21:06.716
1774236066722,1774236066790,btc-updown-15m-1774235700,Down,trade,0.51,28.0,,0.49,0.51,2026-03-23 03:21:06.722
1774236066859,1774236066926,btc-updown-15m-1774235700,Down,book,,,,0.5,0.52,2026-03-23 03:21:06.859
1774236066897,1774236066958,btc-updown-15m-1774235700,Down,trade,0.52,15.0,,0.5,0.52,2026-03-23 03:21:06.897
1774236066905,1774236066972,btc-updown-15m-1774235700,Down,book,,,,0.5,0.53,2026-03-23 03:21:06.905
1774236066931,1774236066997,btc-updown-15m-1774235700,Down,book,,,,0.5,0.53,2026-03-23 03:21:06.931
1774236066935,1774236067007,btc-updown-15m-1774235700,Down,trade,0.53,15.0,,0.5,0.53,2026-03-23 03:21:06.935
1774236066959,1774236067032,btc-updown-15m-1774235700,Down,book,,,,0.5,0.53,2026-03-23 03:21:06.959
1774236066971,1774236067059,btc-updown-15m-1774235700,Down,trade,0.53,15.0,,0.5,0.53,2026-03-23 03:21:06.971
1774236066974,1774236067059,btc-updown-15m-1774235700,Down,book,,,,0.53,0.54,2026-03-23 03:21:06.974
1774236067006,1774236067089,btc-updown-15m-1774235700,Down,trade,0.53,15.0,,0.53,0.54,2026-03-23 03:21:07.006
1774236067028,1774236067103,btc-updown-15m-1774235700,Down,book,,,,0.53,0.54,2026-03-23 03:21:07.028
1774236067034,1774236067103,btc-updown-15m-1774235700,Down,trade,0.53,35.0,,0.53,0.54,2026-03-23 03:21:07.034
1774236067040,1774236067127,btc-updown-15m-1774235700,Down,book,,,,0.53,0.54,2026-03-23 03:21:07.040
1774236067079,1774236067169,btc-updown-15m-1774235700,Down,trade,0.54,10.370369,,0.53,0.54,2026-03-23 03:21:07.079
1774236067115,1774236067188,btc-updown-15m-1774235700,Down,book,,,,0.53,0.54,2026-03-23 03:21:07.115
1774236067152,1774236067224,btc-updown-15m-1774235700,Down,book,,,,0.53,0.54,2026-03-23 03:21:07.152
1774236067175,1774236067240,btc-updown-15m-1774235700,Down,trade,0.54,14.666665,,0.53,0.54,2026-03-23 03:21:07.175
1774236067192,1774236067264,btc-updown-15m-1774235700,Down,trade,0.54,13.0,,0.53,0.54,2026-03-23 03:21:07.192
1774236067271,1774236067359,btc-updown-15m-1774235700,Down,book,,,,0.53,0.55,2026-03-23 03:21:07.271
1774236067336,1774236067421,btc-updown-15m-1774235700,Down,book,,,,0.53,0.55,2026-03-23 03:21:07.336
1774236067358,1774236067446,btc-updown-15m-1774235700,Down,book,,,,0.54,0.56,2026-03-23 03:21:07.358
1774236067374,1774236067463,btc-updown-15m-1774235700,Down,book,,,,0.54,0.56,2026-03-23 03:21:07.374
1774236067393,1774236067487,btc-updown-15m-1774235700,Down,trade,0.55,38.781817,,0.54,0.56,2026-03-23 03:21:07.393
1774236067409,1774236067506,btc-updown-15m-1774235700,Down,trade,0.56,37.0,,0.54,0.56,2026-03-23 03:21:07.409
1774236067421,1774236067509,btc-updown-15m-1774235700,Down,trade,0.56,88.0,,0.54,0.56,2026-03-23 03:21:07.421
1774236067559,1774236067634,btc-updown-15m-1774235700,Down,book,,,,0.56,0.57,2026-03-23 03:21:07.559
1774236067566,1774236067634,btc-updown-15m-1774235700,Down,book,,,,0.56,0.57,2026-03-23 03:21:07.566
1774236067594,1774236067658,btc-updown-15m-1774235700,Down,trade,0.57,17.59649,,0.56,0.57,2026-03-23 03:21:07.594
1774236068078,1774236068170,btc-updown-15m-1774235700,Down,book,,,,0.56,0.57,2026-03-23 03:21:08.078
1774236068112,1774236068196,btc-updown-15m-1774235700,Down,book,,,,0.56,0.57,2026-03-23 03:21:08.112
1774236068115,1774236068197,btc-updown-15m-1774235700,Down,trade,0.57,25.0,,0.56,0.57,2026-03-23 03:21:08.115
1774236068450,1774236068514,btc-updown-15m-1774235700,Down,book,,,,0.56,0.57,2026-03-23 03:21:08.450
1774236068467,1774236068531,btc-updown-15m-1774235700,Down,trade,0.57,1.929823,,0.56,0.57,2026-03-23 03:21:08.467
1774236068556,1774236068618,btc-updown-15m-1774235700,Down,book,,,,0.56,0.58,2026-03-23 03:21:08.556
1774236068565,1774236068628,btc-updown-15m-1774235700,Down,book,,,,0.56,0.58,2026-03-23 03:21:08.565
1774236068586,1774236068648,btc-updown-15m-1774235700,Down,book,,,,0.57,0.58,2026-03-23 03:21:08.586
1774236068591,1774236068653,btc-updown-15m-1774235700,Down,trade,0.57,18.07,,0.57,0.58,2026-03-23 03:21:08.591
1774236068601,1774236068666,btc-updown-15m-1774235700,Down,book,,,,0.57,0.58,2026-03-23 03:21:08.601
1774236068618,1774236068681,btc-updown-15m-1774235700,Down,trade,0.58,13.258619,,0.57,0.58,2026-03-23 03:21:08.618
1774236068637,1774236068701,btc-updown-15m-1774235700,Down,trade,0.58,17.0,,0.57,0.58,2026-03-23 03:21:08.637
1774236068780,1774236068846,btc-updown-15m-1774235700,Down,book,,,,0.57,0.58,2026-03-23 03:21:08.780
1774236068786,1774236068848,btc-updown-15m-1774235700,Down,book,,,,0.57,0.58,2026-03-23 03:21:08.786
1774236068795,1774236068856,btc-updown-15m-1774235700,Down,trade,0.58,35.0,,0.57,0.58,2026-03-23 03:21:08.795
1774236068846,1774236068910,btc-updown-15m-1774235700,Down,book,,,,0.57,0.58,2026-03-23 03:21:08.846
1774236068887,1774236068951,btc-updown-15m-1774235700,Down,trade,0.58,29.0,,0.57,0.58,2026-03-23 03:21:08.887
1774236068906,1774236068973,btc-updown-15m-1774235700,Down,book,,,,0.57,0.58,2026-03-23 03:21:08.906
1774236068919,1774236068981,btc-updown-15m-1774235700,Down,trade,0.58,7.344826,,0.57,0.58,2026-03-23 03:21:08.919
1774236068923,1774236068986,btc-updown-15m-1774235700,Down,book,,,,0.57,0.58,2026-03-23 03:21:08.923
1774236068953,1774236069014,btc-updown-15m-1774235700,Down,trade,0.58,7.13793,,0.57,0.58,2026-03-23 03:21:08.953
1774236069655,1774236069726,btc-updown-15m-1774235700,Down,book,,,,0.57,0.58,2026-03-23 03:21:09.655
1774236069686,1774236069754,btc-updown-15m-1774235700,Down,trade,0.58,1.724135,,0.57,0.58,2026-03-23 03:21:09.686
1774236069689,1774236069754,btc-updown-15m-1774235700,Down,book,,,,0.57,0.58,2026-03-23 03:21:09.689
1774236069917,1774236069981,btc-updown-15m-1774235700,Down,book,,,,0.56,0.57,2026-03-23 03:21:09.917
1774236070402,1774236070464,btc-updown-15m-1774235700,Down,book,,,,0.56,0.57,2026-03-23 03:21:10.402
1774236070432,1774236070495,btc-updown-15m-1774235700,Down,trade,0.57,16.2807,,0.56,0.57,2026-03-23 03:21:10.432
1774236070533,1774236070596,btc-updown-15m-1774235700,Down,book,,,,0.56,0.57,2026-03-23 03:21:10.533
1774236070569,1774236070633,btc-updown-15m-1774235700,Down,trade,0.57,5.03,,0.56,0.57,2026-03-23 03:21:10.569
1774236071206,1774236071270,btc-updown-15m-1774235700,Down,book,,,,0.56,0.57,2026-03-23 03:21:11.206
1774236071242,1774236071303,btc-updown-15m-1774235700,Down,trade,0.56,7.0,,0.56,0.57,2026-03-23 03:21:11.242
1774236071252,1774236071314,btc-updown-15m-1774235700,Down,book,,,,0.56,0.57,2026-03-23 03:21:11.252
1774236071255,1774236071320,btc-updown-15m-1774235700,Down,book,,,,0.55,0.57,2026-03-23 03:21:11.255
1774236071258,1774236071323,btc-updown-15m-1774235700,Down,book,,,,0.53,0.54,2026-03-23 03:21:11.258
1774236071424,1774236071493,btc-updown-15m-1774235700,Down,book,,,,0.53,0.54,2026-03-23 03:21:11.424
1774236071893,1774236071983,btc-updown-15m-1774235700,Down,book,,,,0.52,0.53,2026-03-23 03:21:11.893
1774236071897,1774236071996,btc-updown-15m-1774235700,Down,book,,,,0.5,0.53,2026-03-23 03:21:11.897
1774236071902,1774236071997,btc-updown-15m-1774235700,Down,book,,,,0.49,0.5,2026-03-23 03:21:11.902
1774236071958,1774236072033,btc-updown-15m-1774235700,Down,book,,,,0.49,0.5,2026-03-23 03:21:11.958
1774236072258,1774236072323,btc-updown-15m-1774235700,Down,book,,,,0.49,0.5,2026-03-23 03:21:12.258
1774236072300,1774236072366,btc-updown-15m-1774235700,Down,trade,0.5,5.0,,0.49,0.5,2026-03-23 03:21:12.300
1774236072368,1774236072436,btc-updown-15m-1774235700,Down,book,,,,0.49,0.5,2026-03-23 03:21:12.368
1774236072751,1774236072817,btc-updown-15m-1774235700,Down,book,,,,0.49,0.5,2026-03-23 03:21:12.751
1774236072766,1774236072827,btc-updown-15m-1774235700,Down,trade,0.5,3.06,,0.49,0.5,2026-03-23 03:21:12.766
1774236072854,1774236072917,btc-updown-15m-1774235700,Down,book,,,,0.49,0.5,2026-03-23 03:21:12.854
1774236072883,1774236072946,btc-updown-15m-1774235700,Down,trade,0.5,10.1,,0.49,0.5,2026-03-23 03:21:12.883
1774236073563,1774236073625,btc-updown-15m-1774235700,Down,book,,,,0.49,0.5,2026-03-23 03:21:13.563
1774236073625,1774236073688,btc-updown-15m-1774235700,Down,book,,,,0.49,0.5,2026-03-23 03:21:13.625
1774236073755,1774236073819,btc-updown-15m-1774235700,Down,book,,,,0.49,0.5,2026-03-23 03:21:13.755
1774236073788,1774236073851,btc-updown-15m-1774235700,Down,trade,0.5,20.0,,0.49,0.5,2026-03-23 03:21:13.788
1774236073788,1774236073852,btc-updown-15m-1774235700,Down,book,,,,0.49,0.5,2026-03-23 03:21:13.788
1774236073819,1774236073882,btc-updown-15m-1774235700,Down,trade,0.5,20.0,,0.49,0.5,2026-03-23 03:21:13.819
1774236073875,1774236073938,btc-updown-15m-1774235700,Down,book,,,,0.49,0.5,2026-03-23 03:21:13.875
1774236074712,1774236074774,btc-updown-15m-1774235700,Down,book,,,,0.49,0.5,2026-03-23 03:21:14.712
1774236074753,1774236074815,btc-updown-15m-1774235700,Down,trade,0.5,2.0,,0.49,0.5,2026-03-23 03:21:14.753
1774236074763,1774236074827,btc-updown-15m-1774235700,Down,book,,,,0.49,0.5,2026-03-23 03:21:14.763
1774236075089,1774236075154,btc-updown-15m-1774235700,Down,book,,,,0.5,0.51,2026-03-23 03:21:15.089
1774236075126,1774236075197,btc-updown-15m-1774235700,Down,trade,0.51,1.960783,,0.5,0.51,2026-03-23 03:21:15.126
1774236075489,1774236075552,btc-updown-15m-1774235700,Down,book,,,,0.49,0.5,2026-03-23 03:21:15.489
1774236075749,1774236075812,btc-updown-15m-1774235700,Down,book,,,,0.49,0.51,2026-03-23 03:21:15.749
1774236075786,1774236075848,btc-updown-15m-1774235700,Down,trade,0.5,40.686273,,0.49,0.51,2026-03-23 03:21:15.786
1774236076589,1774236076652,btc-updown-15m-1774235700,Down,book,,,,0.49,0.51,2026-03-23 03:21:16.589
1774236076776,1774236076842,btc-updown-15m-1774235700,Down,book,,,,0.49,0.5,2026-03-23 03:21:16.776
1774236076790,1774236076855,btc-updown-15m-1774235700,Down,trade,0.5,2.0,,0.49,0.5,2026-03-23 03:21:16.790
1774236077127,1774236077189,btc-updown-15m-1774235700,Down,book,,,,0.49,0.5,2026-03-23 03:21:17.127
1774236077600,1774236077666,btc-updown-15m-1774235700,Down,book,,,,0.49,0.5,2026-03-23 03:21:17.600
1774236077629,1774236077693,btc-updown-15m-1774235700,Down,trade,0.5,10.0,,0.49,0.5,2026-03-23 03:21:17.629
1774236077648,1774236077712,btc-updown-15m-1774235700,Down,book,,,,0.49,0.5,2026-03-23 03:21:17.648
1774236077680,1774236077742,btc-updown-15m-1774235700,Down,trade,0.5,40.0,,0.49,0.5,2026-03-23 03:21:17.680
1774236079620,1774236079689,btc-updown-15m-1774235700,Down,book,,,,0.49,0.51,2026-03-23 03:21:19.620
1774236079654,1774236079716,btc-updown-15m-1774235700,Down,trade,0.5,35.685293,,0.49,0.51,2026-03-23 03:21:19.654
1774236080134,1774236080201,btc-updown-15m-1774235700,Down,book,,,,0.49,0.5,2026-03-23 03:21:20.134
1774236080321,1774236080395,btc-updown-15m-1774235700,Down,book,,,,0.49,0.5,2026-03-23 03:21:20.321
1774236080353,1774236080431,btc-updown-15m-1774235700,Down,trade,0.5,2.0,,0.49,0.5,2026-03-23 03:21:20.353
1774236080691,1774236080779,btc-updown-15m-1774235700,Down,book,,,,0.49,0.5,2026-03-23 03:21:20.691
1774236080709,1774236080801,btc-updown-15m-1774235700,Down,book,,,,0.49,0.5,2026-03-23 03:21:20.709
1774236080727,1774236080813,btc-updown-15m-1774235700,Down,book,,,,0.49,0.5,2026-03-23 03:21:20.727
1774236080740,1774236080830,btc-updown-15m-1774235700,Down,book,,,,0.49,0.5,2026-03-23 03:21:20.740
1774236080745,1774236080830,btc-updown-15m-1774235700,Down,trade,0.49,25.52,,0.49,0.5,2026-03-23 03:21:20.745
1774236080764,1774236080841,btc-updown-15m-1774235700,Down,book,,,,0.49,0.5,2026-03-23 03:21:20.764
1774236080783,1774236080877,btc-updown-15m-1774235700,Down,book,,,,0.47,0.5,2026-03-23 03:21:20.783
1774236080787,1774236080904,btc-updown-15m-1774235700,Down,book,,,,0.47,0.5,2026-03-23 03:21:20.787
1774236080805,1774236080913,btc-updown-15m-1774235700,Down,book,,,,0.46,0.49,2026-03-23 03:21:20.805
1774236080816,1774236080920,btc-updown-15m-1774235700,Down,book,,,,0.46,0.47,2026-03-23 03:21:20.816
1774236080905,1774236081019,btc-updown-15m-1774235700,Down,book,,,,0.46,0.47,2026-03-23 03:21:20.905
1774236080942,1774236081041,btc-updown-15m-1774235700,Down,trade,0.47,85.106381,,0.46,0.47,2026-03-23 03:21:20.942
1774236081059,1774236081135,btc-updown-15m-1774235700,Down,book,,,,0.46,0.47,2026-03-23 03:21:21.059
1774236081365,1774236081427,btc-updown-15m-1774235700,Down,book,,,,0.46,0.47,2026-03-23 03:21:21.365
1774236081848,1774236081913,btc-updown-15m-1774235700,Down,book,,,,0.46,0.47,2026-03-23 03:21:21.848
1774236082405,1774236082472,btc-updown-15m-1774235700,Down,book,,,,0.46,0.47,2026-03-23 03:21:22.405
1774236082434,1774236082499,btc-updown-15m-1774235700,Down,book,,,,0.46,0.47,2026-03-23 03:21:22.434
1774236082437,1774236082500,btc-updown-15m-1774235700,Down,trade,0.47,5.0,,0.46,0.47,2026-03-23 03:21:22.437
1774236083610,1774236083680,btc-updown-15m-1774235700,Down,book,,,,0.44,0.47,2026-03-23 03:21:23.610
1774236083686,1774236083775,btc-updown-15m-1774235700,Down,book,,,,0.44,0.45,2026-03-23 03:21:23.686
1774236083709,1774236083790,btc-updown-15m-1774235700,Down,book,,,,0.44,0.45,2026-03-23 03:21:23.709
1774236083723,1774236083801,btc-updown-15m-1774235700,Down,book,,,,0.44,0.45,2026-03-23 03:21:23.723
1774236083754,1774236083817,btc-updown-15m-1774235700,Down,book,,,,0.44,0.45,2026-03-23 03:21:23.754
1774236083768,1774236083834,btc-updown-15m-1774235700,Down,book,,,,0.44,0.45,2026-03-23 03:21:23.768
1774236083805,1774236083866,btc-updown-15m-1774235700,Down,trade,0.44,40.84,,0.44,0.45,2026-03-23 03:21:23.805
1774236084238,1774236084303,btc-updown-15m-1774235700,Down,book,,,,0.44,0.45,2026-03-23 03:21:24.238
1774236084267,1774236084329,btc-updown-15m-1774235700,Down,trade,0.45,3.0,,0.44,0.45,2026-03-23 03:21:24.267
1774236084338,1774236084425,btc-updown-15m-1774235700,Down,book,,,,0.43,0.45,2026-03-23 03:21:24.338
1774236084592,1774236084655,btc-updown-15m-1774235700,Down,book,,,,0.43,0.44,2026-03-23 03:21:24.592
1774236084956,1774236085021,btc-updown-15m-1774235700,Down,book,,,,0.43,0.44,2026-03-23 03:21:24.956
1774236085225,1774236085288,btc-updown-15m-1774235700,Down,book,,,,0.43,0.44,2026-03-23 03:21:25.225
1774236085298,1774236085362,btc-updown-15m-1774235700,Down,book,,,,0.43,0.44,2026-03-23 03:21:25.298
1774236085335,1774236085398,btc-updown-15m-1774235700,Down,book,,,,0.43,0.44,2026-03-23 03:21:25.335
1774236085491,1774236085553,btc-updown-15m-1774235700,Down,book,,,,0.43,0.44,2026-03-23 03:21:25.491
1774236085706,1774236085769,btc-updown-15m-1774235700,Down,book,,,,0.43,0.44,2026-03-23 03:21:25.706
1774236086221,1774236086299,btc-updown-15m-1774235700,Down,book,,,,0.43,0.44,2026-03-23 03:21:26.221
1774236086298,1774236086365,btc-updown-15m-1774235700,Down,book,,,,0.43,0.44,2026-03-23 03:21:26.298
1774236086598,1774236086662,btc-updown-15m-1774235700,Down,book,,,,0.43,0.44,2026-03-23 03:21:26.598
1774236086732,1774236086797,btc-updown-15m-1774235700,Down,book,,,,0.43,0.44,2026-03-23 03:21:26.732
1774236086784,1774236086873,btc-updown-15m-1774235700,Down,book,,,,0.43,0.44,2026-03-23 03:21:26.784
1774236086821,1774236086903,btc-updown-15m-1774235700,Down,trade,0.44,7.0,,0.43,0.44,2026-03-23 03:21:26.821
1774236087027,1774236087091,btc-updown-15m-1774235700,Down,book,,,,0.47,0.48,2026-03-23 03:21:27.027
1774236087034,1774236087100,btc-updown-15m-1774235700,Down,book,,,,0.47,0.48,2026-03-23 03:21:27.034
1774236087066,1774236087128,btc-updown-15m-1774235700,Down,trade,0.46,9.21,,0.47,0.48,2026-03-23 03:21:27.066
1774236087068,1774236087131,btc-updown-15m-1774235700,Down,trade,0.48,40.0,,0.47,0.48,2026-03-23 03:21:27.068
1774236087079,1774236087143,btc-updown-15m-1774235700,Down,book,,,,0.47,0.48,2026-03-23 03:21:27.079
1774236087105,1774236087169,btc-updown-15m-1774235700,Down,trade,0.48,8.979165,,0.47,0.48,2026-03-23 03:21:27.105
1774236087127,1774236087192,btc-updown-15m-1774235700,Down,book,,,,0.47,0.48,2026-03-23 03:21:27.127
1774236087161,1774236087223,btc-updown-15m-1774235700,Down,trade,0.48,16.5,,0.47,0.48,2026-03-23 03:21:27.161
1774236087195,1774236087265,btc-updown-15m-1774235700,Down,book,,,,0.47,0.48,2026-03-23 03:21:27.195
1774236087208,1774236087276,btc-updown-15m-1774235700,Down,book,,,,0.47,0.48,2026-03-23 03:21:27.208
1774236087225,1774236087288,btc-updown-15m-1774235700,Down,trade,0.48,10.125,,0.47,0.48,2026-03-23 03:21:27.225
1774236087237,1774236087299,btc-updown-15m-1774235700,Down,trade,0.48,6.145832,,0.47,0.48,2026-03-23 03:21:27.237
1774236087597,1774236087660,btc-updown-15m-1774235700,Down,book,,,,0.48,0.49,2026-03-23 03:21:27.597
1774236087630,1774236087693,btc-updown-15m-1774235700,Down,trade,0.49,9.612243,,0.48,0.49,2026-03-23 03:21:27.630
1774236087649,1774236087713,btc-updown-15m-1774235700,Down,book,,,,0.48,0.49,2026-03-23 03:21:27.649
1774236087657,1774236087734,btc-updown-15m-1774235700,Down,book,,,,0.48,0.51,2026-03-23 03:21:27.657
1774236087679,1774236087746,btc-updown-15m-1774235700,Down,trade,0.49,16.163264,,0.48,0.51,2026-03-23 03:21:27.679
1774236087680,1774236087746,btc-updown-15m-1774235700,Down,book,,,,0.48,0.51,2026-03-23 03:21:27.680
1774236087692,1774236087759,btc-updown-15m-1774235700,Down,trade,0.51,88.0,,0.48,0.51,2026-03-23 03:21:27.692
1774236087726,1774236087787,btc-updown-15m-1774235700,Down,trade,0.48,3.0,,0.48,0.51,2026-03-23 03:21:27.726
1774236087822,1774236087885,btc-updown-15m-1774235700,Down,book,,,,0.5,0.51,2026-03-23 03:21:27.822
1774236089446,1774236089511,btc-updown-15m-1774235700,Down,book,,,,0.5,0.51,2026-03-23 03:21:29.446
1774236089479,1774236089548,btc-updown-15m-1774235700,Down,trade,0.51,196.07843,,0.5,0.51,2026-03-23 03:21:29.479
1774236089634,1774236089704,btc-updown-15m-1774235700,Down,book,,,,0.5,0.51,2026-03-23 03:21:29.634
1774236089639,1774236089705,btc-updown-15m-1774235700,Down,book,,,,0.49,0.51,2026-03-23 03:21:29.639
1774236089648,1774236089715,btc-updown-15m-1774235700,Down,book,,,,0.49,0.5,2026-03-23 03:21:29.648
1774236089704,1774236089768,btc-updown-15m-1774235700,Down,trade,0.49,5.0,,0.49,0.5,2026-03-23 03:21:29.704
1774236089737,1774236089800,btc-updown-15m-1774235700,Down,book,,,,0.49,0.5,2026-03-23 03:21:29.737
1774236089776,1774236089840,btc-updown-15m-1774235700,Down,book,,,,0.49,0.5,2026-03-23 03:21:29.776
1774236089981,1774236090042,btc-updown-15m-1774235700,Down,book,,,,0.49,0.5,2026-03-23 03:21:29.981
1774236089989,1774236090050,btc-updown-15m-1774235700,Down,book,,,,0.48,0.5,2026-03-23 03:21:29.989
1774236090411,1774236090474,btc-updown-15m-1774235700,Down,book,,,,0.48,0.49,2026-03-23 03:21:30.411
1774236090706,1774236090769,btc-updown-15m-1774235700,Down,book,,,,0.48,0.49,2026-03-23 03:21:30.706
1774236090833,1774236090895,btc-updown-15m-1774235700,Down,book,,,,0.48,0.49,2026-03-23 03:21:30.833
1774236091250,1774236091313,btc-updown-15m-1774235700,Down,book,,,,0.48,0.49,2026-03-23 03:21:31.250
1774236092034,1774236092097,btc-updown-15m-1774235700,Down,book,,,,0.47,0.48,2026-03-23 03:21:32.034
1774236093563,1774236093626,btc-updown-15m-1774235700,Down,book,,,,0.47,0.48,2026-03-23 03:21:33.563
1774236094092,1774236094156,btc-updown-15m-1774235700,Down,book,,,,0.47,0.48,2026-03-23 03:21:34.092
1774236094744,1774236094812,btc-updown-15m-1774235700,Down,book,,,,0.47,0.48,2026-03-23 03:21:34.744
1774236095828,1774236095890,btc-updown-15m-1774235700,Down,book,,,,0.47,0.51,2026-03-23 03:21:35.828
1774236095863,1774236095936,btc-updown-15m-1774235700,Down,trade,0.48,7.06,,0.47,0.51,2026-03-23 03:21:35.863
1774236095974,1774236096037,btc-updown-15m-1774235700,Down,book,,,,0.5,0.51,2026-03-23 03:21:35.974
1774236095998,1774236096080,btc-updown-15m-1774235700,Down,book,,,,0.5,0.51,2026-03-23 03:21:35.998
1774236096007,1774236096085,btc-updown-15m-1774235700,Down,trade,0.51,15.0,,0.5,0.51,2026-03-23 03:21:36.007
1774236096012,1774236096085,btc-updown-15m-1774235700,Down,trade,0.51,15.0,,0.5,0.51,2026-03-23 03:21:36.012
1774236096026,1774236096090,btc-updown-15m-1774235700,Down,book,,,,0.5,0.51,2026-03-23 03:21:36.026
1774236096029,1774236096093,btc-updown-15m-1774235700,Down,book,,,,0.5,0.51,2026-03-23 03:21:36.029
1774236096034,1774236096097,btc-updown-15m-1774235700,Down,book,,,,0.5,0.52,2026-03-23 03:21:36.034
1774236096039,1774236096102,btc-updown-15m-1774235700,Down,book,,,,0.5,0.52,2026-03-23 03:21:36.039
1774236096052,1774236096121,btc-updown-15m-1774235700,Down,trade,0.52,40.0,,0.5,0.52,2026-03-23 03:21:36.052
1774236096066,1774236096128,btc-updown-15m-1774235700,Down,trade,0.51,15.0,,0.5,0.52,2026-03-23 03:21:36.066
1774236096067,1774236096129,btc-updown-15m-1774235700,Down,trade,0.51,10.470587,,0.5,0.52,2026-03-23 03:21:36.067
1774236096072,1774236096134,btc-updown-15m-1774235700,Down,book,,,,0.5,0.52,2026-03-23 03:21:36.072
1774236096079,1774236096143,btc-updown-15m-1774235700,Down,trade,0.52,40.0,,0.5,0.52,2026-03-23 03:21:36.079
1774236096107,1774236096170,btc-updown-15m-1774235700,Down,trade,0.52,13.0,,0.5,0.52,2026-03-23 03:21:36.107
1774236096118,1774236096182,btc-updown-15m-1774235700,Down,book,,,,0.5,0.52,2026-03-23 03:21:36.118
1774236096129,1774236096192,btc-updown-15m-1774235700,Down,book,,,,0.5,0.51,2026-03-23 03:21:36.129
1774236096132,1774236096195,btc-updown-15m-1774235700,Down,book,,,,0.5,0.51,2026-03-23 03:21:36.132
1774236096152,1774236096214,btc-updown-15m-1774235700,Down,trade,0.52,15.230768,,0.5,0.51,2026-03-23 03:21:36.152
1774236096159,1774236096221,btc-updown-15m-1774235700,Down,trade,0.51,4.117646,,0.5,0.51,2026-03-23 03:21:36.159
